@relation MaxOscillationDataset

@attribute generation numeric
@attribute selfDestDist numeric
@attribute selfDestAngle numeric
@attribute headOnSelected numeric
@attribute headOnOffset numeric
@attribute headOnIsRightSide numeric
@attribute headOnSpeed numeric
@attribute crossingSelected numeric
@attribute crossingEncounterAngle numeric
@attribute crossingIsRightSide numeric
@attribute crossingSpeed numeric
@attribute tailApproachSelected numeric
@attribute tailApproachOffset numeric
@attribute tailApproachIsRightSide numeric
@attribute tailApproachSpeed numeric
@attribute fitness numeric
@attribute accident numeric

@data
0,42.645019,-3.065658,0.444407,2.980555,0.376443,2.218741,-1,-2.574134,0.908599,1.654895,-1,2.238283,0.213577,2.077479,0.154129,0
0,69.319374,-2.203817,0.901933,2.208117,-0.758432,1.01468,-1,-2.215147,-0.839693,1.282059,-1,4.152442,-0.134976,2.434814,0.068573,0
0,44.532462,2.838631,0.862145,1.047054,0.220501,2.035929,-1,0.610886,0.998414,1.267596,-1,2.218908,-0.984879,2.393025,0.493574,1
0,45.841721,0.830418,-0.665379,3.431104,-0.679484,2.499024,-1,0.655793,0.910452,1.755798,-1,3.51724,-0.618769,2.304294,0,0
0,54.892119,2.798836,0.526205,0.362467,-0.809396,1.947486,-1,1.741835,0.380342,2.453788,-1,1.766844,-0.704304,2.333367,0.361707,1
0,57.890861,-2.469134,-0.222336,4.594326,-0.856549,1.119839,-1,-2.760675,0.149002,2.148903,-1,2.612892,0.633741,2.086887,0,0
0,65.683227,-0.486608,-0.325181,3.910994,-0.261305,1.240712,-1,-0.309725,-0.85504,1.864799,-1,4.432829,0.612031,2.046254,0,0
0,55.062017,2.775588,0.065441,0.820501,-0.109344,2.444277,-1,2.408371,0.171143,1.090781,-1,1.657291,-0.858666,2.294022,0.307451,1
0,51.847829,2.520494,-0.036949,2.630636,0.130185,1.002192,-1,0.491398,-0.967562,1.776049,-1,4.297753,-0.004455,2.497398,0,0
0,45.038197,2.063938,0.745525,1.454689,-0.297694,2.345965,-1,2.222315,0.280237,2.493175,-1,0.279348,0.056894,2.026383,0.636068,1
0,42.922376,-2.325532,0.479638,0.816145,-0.725839,1.563681,-1,1.545185,-0.104465,2.257826,-1,0.878265,-0.134863,2.302694,0.542913,1
0,59.794946,0.427501,0.27446,0.977348,-0.840235,1.287639,-1,-2.247058,-0.831844,1.641593,-1,4.059158,0.360929,2.170071,0.226696,1
0,50.204036,-0.274698,0.978282,3.117765,-0.30828,1.817656,-1,-1.710629,0.278489,1.371318,-1,1.217846,0.111016,2.11699,0.137723,0
0,62.236879,-2.519381,-0.22905,0.507505,0.361131,2.025166,-1,2.01006,0.783271,1.711662,-1,0.400351,-0.034441,2.034868,0,0
0,48.724798,1.489703,0.027647,0.46989,0.298259,1.981783,-1,-1.347795,0.263223,1.682979,-1,4.042367,0.653677,2.422348,0.520645,1
0,69.859023,-1.438408,-0.257537,2.745997,-0.102075,1.702318,-1,-0.582049,0.190704,1.173693,-1,0.05875,-0.034641,2.05273,0,0
0,41.477112,-0.6225,0.128112,4.722115,0.364265,2.195646,-1,-1.316443,0.480581,1.774354,-1,3.949839,0.627253,2.05025,0.023396,0
0,54.030615,2.402361,0.59527,2.612481,0.661639,1.109493,-1,-0.403845,0.953513,1.267101,-1,3.977933,0.933057,2.192089,0.092323,0
0,50.987775,-0.758246,0.845223,4.972184,-0.046525,2.216607,-1,-1.595896,-0.326239,1.132701,-1,1.301952,-0.750892,2.365449,0.024125,0
0,43.545101,-0.892394,0.783535,3.29075,0.425157,1.843962,-1,-2.518289,-0.132003,2.40364,-1,2.133092,0.020144,2.473202,0.070471,0
0,68.764678,0.847359,0.331833,2.834849,-0.736413,2.069553,-1,-0.995426,0.812115,1.666546,-1,4.717868,0.731481,2.421911,0.099469,0
0,55.553154,0.235486,0.054608,3.523067,-0.646037,1.610713,-1,-2.48587,-0.66827,1.145241,-1,1.758889,0.089941,2.482345,0.034932,0
0,64.233213,0.426665,0.378115,3.976393,-0.432377,1.147406,-1,-1.412002,-0.177713,1.866459,-1,1.048848,-0.084466,2.292717,0.040374,0
0,65.051527,0.369997,-0.672706,2.8536,0.206717,1.470931,-1,-0.596461,0.777369,2.234134,-1,3.11373,0.765586,2.1541,0,0
0,65.276304,-2.662661,-0.149509,0.376897,-0.552597,1.301343,-1,-0.61921,-0.56009,2.333623,-1,2.385884,-0.634445,2.186334,0,0
0,40.112216,-3.111887,-0.385185,0.273618,-0.582832,2.356047,-1,-2.954604,-0.531723,2.437021,-1,4.681707,0.811075,2.445731,0,0
0,69.541063,2.445244,-0.785384,2.398195,0.271531,2.499529,-1,1.568222,-0.073911,1.949242,-1,4.281816,0.68757,2.180907,0,0
0,51.120336,0.562667,-0.889848,2.583403,0.821493,2.490224,-1,-2.146682,0.877187,1.756766,-1,1.475336,0.800579,2.484172,0,0
0,51.172483,-1.910187,0.933607,0.25426,-0.007128,1.066896,-1,2.289782,0.297214,2.240447,-1,3.584993,-0.553409,2.025031,0.395718,1
0,52.613735,1.470412,-0.791879,2.078659,0.073793,1.222922,-1,-2.404493,-0.966511,1.183475,-1,4.643852,-0.040461,2.394706,0,0
0,56.310965,-0.985193,0.381512,4.95686,0.457874,2.382106,-1,-2.822895,-0.126444,2.259078,-1,0.659659,-0.966461,2.064544,0.047595,0
0,41.509244,0.005493,0.400122,3.895305,-0.200237,1.723758,-1,0.268309,0.878679,1.557559,-1,0.77464,0.135104,2.430242,0.128332,0
0,69.983321,0.971428,0.60064,4.011186,0.422062,1.778086,-1,2.360152,0.844417,1.860997,-1,2.291505,-0.540103,2.330894,0.02257,0
0,66.423274,-1.585771,0.084526,3.513764,0.799935,2.340542,-1,-1.202296,-0.153339,1.029101,-1,3.083442,-0.769839,2.096197,0.084552,0
0,49.202444,-1.816663,0.175103,0.883108,0.082895,1.414395,-1,1.302497,0.453516,2.235741,-1,1.095766,-0.365613,2.140768,0.551904,1
0,48.332739,2.89858,0.814265,3.387412,-0.928781,1.831761,-1,0.130627,0.682634,1.821656,-1,3.33998,0.884216,2.492793,0.035976,0
0,60.678657,2.048393,-0.230782,1.019659,-0.080436,1.211939,-1,0.629726,0.725558,1.556423,-1,4.019971,-0.07524,2.148829,0,0
0,69.870719,1.874724,0.077524,2.514198,0.624315,1.880913,-1,-0.011903,0.838685,2.005553,-1,4.666152,0.670053,2.390076,0.082749,0
0,69.70141,-0.210074,-0.753558,2.200759,0.348114,1.571258,-1,-2.819306,0.438437,1.881091,-1,3.558117,0.01495,2.424302,0,0
0,63.599023,-1.810128,0.382578,0.974211,0.141697,2.483396,-1,2.81521,-0.336902,1.047438,-1,2.639259,-0.609474,2.333718,0.409475,1
0,52.66643,-2.330977,0.053404,3.527284,-0.617349,1.573396,-1,-2.158503,0.608129,1.930705,-1,0.865247,0.424852,2.303155,0.069051,0
0,45.421813,-3.061575,0.3289,0.161056,-0.15565,2.365816,-1,-1.658043,-0.50455,1.428331,-1,4.724194,0.452205,2.210054,0.678427,1
0,48.439373,-3.064902,0.072851,4.597307,-0.384586,2.013817,-1,1.5306,0.050813,1.70031,-1,1.240984,-0.304016,2.445538,0.001932,0
0,40.53418,0.028734,0.159523,3.89087,0.758452,1.396878,-1,2.070379,0.301352,1.533297,-1,1.511005,0.326175,2.132012,0.02217,0
0,61.119202,0.660194,-0.10413,1.523132,0.634372,1.998241,-1,2.102605,-0.2889,1.530283,-1,2.428247,-0.374351,2.451738,0,0
0,44.433672,2.306922,-0.886753,1.949821,-0.123704,1.280444,-1,-0.233034,-0.722717,1.198854,-1,3.247023,0.520397,2.100923,0,0
0,67.343036,-1.391292,0.206025,4.13533,-0.125981,1.851608,-1,2.628055,0.789187,1.76526,-1,0.730232,-0.742419,2.100309,0.033322,0
